id,tradition,chunk_index,embedding,text,model
yajurveda_trans,India/Vedic,737,"[-0.01402193  0.03343408 -0.0154292  ... -0.01623636  0.00172856
  0.04869674]",", but now Healy brought the question back to his original
point.

""That's all very well, Phyl, but we weren't talking about me, but about
you. When you found this Keller making his escape you buckled in and
helped him. You tied up his wound and took him to Yeager's and lied for
him to us. That's bad enough, but later you did a heap worse.""

""In saving him from being lynched by you?""",BAAI/bge-m3
yajurveda_trans,India/Vedic,738,"[-0.01441181  0.06000727  0.03054047 ... -0.01938014  0.00165317
 -0.01226398]","u did a heap worse.""

""In saving him from being lynched by you?""

""Before that you made a fuss about him and had to tie up his wounds. I
had a cut on _my_ cheek, but I notice you didn't tie it up!""

""I'm surprised at you, Brill. I didn't think you were so small; and just
because I didn't let a wounded man suffer.""

""You can put it that way if you want to,"" he laughed unpleasantly.",BAAI/bge-m3
yajurveda_trans,India/Vedic,739,"[-0.01638258  0.0574088   0.01611796 ... -0.03579163  0.04500423
 -0.00675971]","ou can put it that way if you want to,"" he laughed unpleasantly.

Her passion flared again. ""You and your insinuations! Who made you the
judge over my actions? You talk as if you were my father. If you've got
to reform somebody, let it be yourself.""

""I'm the man that is going to be your husband,"" he said evenly. ""That
gives me a right.""

""Never! Don't think it,"" she flung back. ""I'd not marry you if you were
the last man on earth.""",BAAI/bge-m3
yajurveda_trans,India/Vedic,740,"[-0.02932467  0.05993184 -0.01253563 ... -0.00427905 -0.03221062
  0.04164146]","ung back. ""I'd not marry you if you were
the last man on earth.""

""You'll see. I'll not let a scoundrel like Keller come between us. No,
nor Yeager, either. Nor Buck Weaver himself. I notice he was right
attentive before he went home.""

Resentment burned angrily on her cheek. ""Anybody else?"" she asked
quietly.

""That's all for just now. You're a natural-born flirt, Phyllis. That's
what's the matter with you.""",BAAI/bge-m3
yajurveda_trans,India/Vedic,741,"[-0.07377511  0.05607773  0.00634824 ... -0.0014852  -0.03207182
  0.03331783]","natural-born flirt, Phyllis. That's
what's the matter with you.""

""Thank you, Mr. Healy. You're the only one of my friends that has been
so honest with me,"" she assured him sweetly.

""I'm the only one of them that is going to marry you. Don't think I'll
let Keller butt in. Not on your life.""

Her rage broke bounds. ""I never in my life heard of anything so
insolent. Never! _You'll_ not let me do this or that. Who are you, Brill
Healy?""",BAAI/bge-m3
yajurveda_trans,India/Vedic,742,"[-0.04248077  0.04959464 -0.00034671 ... -0.01205456  0.0400846
 -0.00521782]","_You'll_ not let me do this or that. Who are you, Brill
Healy?""

""I've told you. I'm the man that means to marry you,"" he persisted
doggedly.

""You never will. I'm not thinking of marrying, but when I do I'll not
ask for your indorsement. Be sure of that.""

""I'll not stand it! He'd better look out!""

""Who do you mean?""

""Keller, that's who I mean. This thing is hanging over his head yet.
He's got to come through with proofs he ain't a rustler, or he's got to
pull his freight out of the Malpais country.""",BAAI/bge-m3
yajurveda_trans,India/Vedic,743,"[-0.01562385  0.02927223  0.02923375 ... -0.02094097  0.01158165
 -0.0107544 ]","er, or he's got to
pull his freight out of the Malpais country.""

""And if he won't?""

""We'll finish that little business you interrupted,"" he told her, riding
his triumph roughshod over her feelings.

""You wouldn't, Brill! Not when there is a doubt about it. Jim says he is
innocent, and I believe he is. Surely you wouldn't!""

""You'll see.""

""If you do I'll never speak to you again! Never, as long as I live; and
I'll never rest till I have you in the penitentiary for his murder!"" she
cried tensely.",BAAI/bge-m3
yajurveda_trans,India/Vedic,744,"[-0.03920932  0.01930023  0.01789643 ...  0.01065315 -0.0263649
  0.03467133]","have you in the penitentiary for his murder!"" she
cried tensely.

""And yet you don't care anything about him. You've just been kind to him
out of charity,"" he mocked.

For some minutes they had seen Seven Mile Ranch lying below them in the
faint twilight. They rode the rest of the way in silence, each of them
too bitter for speech. When they reached the house, she swung from the
saddle and he kept his seat, for both of them considered her supper
invitation and his acceptance cancelled.",BAAI/bge-m3
yajurveda_trans,India/Vedic,745,"[ 0.01163161  0.02691034 -0.03836366 ... -0.01020229  0.00509822
 -0.01400911]","m considered her supper
invitation and his acceptance cancelled.

He bowed ironically and turned to leave.

""Just a moment, Brill,"" called an excited voice. ""I've got a piece of
news that will make you sit up.""

The speaker was the young mule skinner known as Cuffs. He came running
out to the porch and fired his bolt.

""The First National Bank at Noches was held up two hours ago, and the
robbers got away with their loot after shooting three or four men!""",BAAI/bge-m3
yajurveda_trans,India/Vedic,746,"[-0.06031271  0.01885537 -0.06522595 ... -0.00100701  0.02342457
  0.04732705]","bers got away with their loot after shooting three or four men!""

""Two hours ago,"" the girl repeated. ""You got it over the phone, of
course.""

""Yep. Slim called me up just now. He got back right this minute from
following their trail. They lost the fellows in the hills. Four of 'em,
Slim says, and he thinks they're headed this way.""

""What makes him think so?"" asked Healy.

""He figures they are Bear Creek men. One of them was recognized. It was
that fellow Keller.""",BAAI/bge-m3
yajurveda_trans,India/Vedic,747,"[-0.04521466  0.02331016 -0.01679972 ... -0.00071481  0.01160754
  0.03368023]","eek men. One of them was recognized. It was
that fellow Keller.""

""Keller!"" Phyllis and Healy cried the word together.

Cuffs nodded. ""Slim says he can swear to his hawss, and he's plumb sure
about the man, too. He wants we should organize a posse and nail them as
they go into the Pass for Bear Creek. He figures we'll have time to do
it if we jump. Noches is fifty-five miles from here, and about forty
from the Pass.",BAAI/bge-m3
yajurveda_trans,India/Vedic,748,"[-0.00328704  0.01991884 -0.0229265  ... -0.01064483 -0.00233749
  0.02054261]","es is fifty-five miles from here, and about forty
from the Pass.

""With their bronchs loaded they can't make it in much less than five
hours. That gives us most three hours to reach the Pass and stop them.
What think, Brill? Can we make it?""

""We'll try damned hard. I'm not going to let Mr. Rustler Keller slip
through my fingers again!"" Healy cried triumphantly.

""I don't believe it was Bear Creek men at all. I'm sure it wasn't Mr.
Keller,"" Phyllis cried, with a face like parchment.",BAAI/bge-m3
yajurveda_trans,India/Vedic,749,"[-0.02547843  0.02086053 -0.04594557 ...  0.01646255  0.02538403
  0.03483812]","t wasn't Mr.
Keller,"" Phyllis cried, with a face like parchment.

There was an unholy light of vindictive triumph in Healy's face. ""We'll
show you about that, Miss Missouri. Get the boys together, Cuffs. Call
up Purdy and Jim Budd and Tom Dixon on the phone. Rustle up as many of
the boys as you can. Start 'em for the Pass just as soon as they get
here. I'm going right up there now. Probably I can't stop them, but I
may make out who they are. Notify Buck Weaver, so he can head them off
if they try to cross the Malpais. And get a move on you. Hustle the boys
right along.""",BAAI/bge-m3
yajurveda_trans,India/Vedic,750,"[ 0.00616158  0.02762066 -0.02506712 ...  0.01464933  0.02381296
  0.03580292]","he Malpais. And get a move on you. Hustle the boys
right along.""

And with that he put spurs to his horse and galloped off.

CHAPTER XIX

THE ROAN WITH THE WHITE STOCKINGS",BAAI/bge-m3
yajurveda_trans,India/Vedic,751,"[-0.01239415  0.01202393  0.01281468 ...  0.00671995  0.00407752
  0.05887647]","nd galloped off.

CHAPTER XIX

THE ROAN WITH THE WHITE STOCKINGS

Unerringly rode Healy through the tangled hills toward a saddle in the
peaks that flared vivid with crimson and mauve and topaz. A man of
moods, he knew more than one before he reached the Pass for which he was
headed. Now he rode with his eyes straight ahead, his face creased to a
hard smile that brought out its evil lines. Now he shook his clenched
fist into the air and cursed.",BAAI/bge-m3
yajurveda_trans,India/Vedic,752,"[-0.00726776  0.0378725   0.00387669 ... -0.00736808  0.0455285
  0.00441494]","l lines. Now he shook his clenched
fist into the air and cursed.

Or again he laughed exultingly. This was when he remembered that his
rival was trapped beyond hope of extrication.",BAAI/bge-m3
yajurveda_trans,India/Vedic,753,"[-0.02253621  0.0213202   0.00432857 ... -0.00771468  0.01678176
  0.04031276]","emembered that his
rival was trapped beyond hope of extrication.

While the sky tints round the peaks deepened to purple with the coming
night he climbed cañons, traversed rock ridges, and went down and up
rough slopes of shale. Always the trail grew more difficult, for he was
getting closer to the divide where Bear Creek heads. He reached the
upper regions of the pine gulches that seamed the hills with wooded
crevasses, and so came at last to Gregory's Pass.",BAAI/bge-m3
yajurveda_trans,India/Vedic,754,"[ 0.00748017  0.03712847 -0.02591684 ... -0.0151623   0.01172821
 -0.00170516]","ls with wooded
crevasses, and so came at last to Gregory's Pass.

Here, close to the yellow stars that shed a cold wintry light, he
dismounted and hobbled his horse. After which he found a soft spot in
the mossy rocks and fell asleep. He was a light sleeper, and two hours
later he awakened. Horses were laboring up the Pass.",BAAI/bge-m3
yajurveda_trans,India/Vedic,755,"[ 0.03609135  0.03163733 -0.0369903  ... -0.0150856   0.03427982
  0.02329285]","d two hours
later he awakened. Horses were laboring up the Pass.

He waited tensely, rifle in both hands, till the heads of the riders
showed in the moonlight. Three--four--five of them he counted. The men
he saw were those he expected, and he lowered his rifle at once.

""Hello, Cuffs! Purdy! That you, Tom? Well, you're too late.""

""Too late,"" echoed little Purdy.",BAAI/bge-m3
yajurveda_trans,India/Vedic,756,"[ 0.04113901  0.04545977  0.00040621 ... -0.04264909 -0.00252859
  0.00739156]",", Tom? Well, you're too late.""

""Too late,"" echoed little Purdy.

""Yep. Didn't get here in time myself to see who any of them were except
the last. It was right dark, and they were most through before I reached
here.""

""But you knew one,"" Purdy suggested.

Healy looked at him and nodded. ""There were four of them. I crept
forward on top of that flat rock just as the last showed up. He was
ridin' a hawss with four white stockings.""

""A roan, mebbe,"" Tom put in quickly.",BAAI/bge-m3
yajurveda_trans,India/Vedic,757,"[-0.01951044  0.04955472 -0.03623055 ... -0.04043201  0.00557818
  0.01211527]","ith four white stockings.""

""A roan, mebbe,"" Tom put in quickly.

""You've said it, Tom--a roan, and it looked to me like it was wounded.
There was blood all over the left flank.""

""O' course Keller was riding it,"" Purdy ventured.

""Rung the bell at the first shot,"" Healy answered grimly.

""The son of a gun!""

""How long ago was it, Brill?"" asked another.

""Must a-been two hours, anyhow.""

""No use us following them now, then.""

""No use. They've gone to cover.""",BAAI/bge-m3
