id,tradition,chunk_index,embedding,text,model
shinto_nihongi_trans,Japan/Shinto,187,"[-0.00171336  0.00436452  0.00525362 ...  0.02050965 -0.02356157
 -0.0229789 ]","I may the less perceive the bitterness of this
miserable life.'

The Rev. W. D. Macray, in the _Annals of the Bodleian Library_, says,
'This belonged to Queen Elizabeth, and is bound in a covering worked by
herself'; and the Countess of Wilton, in the _Art of Embroidery_, says,
'The covering is done in needlework by the Queen herself.'

It is also described by Dibdin in _Bibliomania_. He says, 'The covering
is done in needlework by the Queen herself.'",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,188,"[-0.02428812  0.03512591 -0.03914759 ...  0.00793817  0.00744661
 -0.00117731]","says, 'The covering
is done in needlework by the Queen herself.'

The black velvet binding is much worn, and has been badly repaired. The
work upon it is all done in silver cord or guimp, and the designing, as
well as the work, is such as may well have been done by the Queen.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,189,"[-0.02348287  0.00055603 -0.05073056 ...  0.03195908  0.03573766
  0.01079995]","ll as the work, is such as may well have been done by the Queen.

On both covers borders with legends in Latin, enclosed in lines of gold
cord, run parallel to the edges. Beginning at the right-hand corners of
each side, these legends read, 'Beatus qui divitias scripturæ legens
verba vertit in opera--Celum Patria Scopus vitæ XPUS--Christus
via--Christo vive.' In the centre of the upper side is a ribbon outlined
in gold cord, with the words, 'Eleva sursum ibi ubi,' a heart being
enclosed within the ribbon, and a long stem with a flower at the top
passing through it. In the centre of the lower side a similar ribbon
with the motto, 'Vicit omnia pertinax virtus,' encloses a daisy, a badge
previously used by Henry VIII. and Edward VI., probably in memory of
their ancestress, Margaret Beaufort. Both these inner scrolls have the
initial letter E interwoven with them.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,190,"[-0.03998687 -0.00039982 -0.0362472  ...  0.01966631  0.01166677
  0.01741415]","se inner scrolls have the
initial letter E interwoven with them.

[Illustration: 23--Christian Prayers, etc. London, 1584.]

There is no doubt that the usual royal embroidered bindings of the
time of Elizabeth were elaborately designed and richly worked, in
decided contrast to this small book; and this difference of style makes
it more probable that the Queen worked it herself.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,191,"[-0.01017291  0.02412    -0.02225395 ...  0.0276153  -0.02333999
  0.01450194]","f style makes
it more probable that the Queen worked it herself.

There is no resemblance between this book and the two canvas-bound books
already described which are attributed to her, except the use of cord
alone in the embroidery; but the difference of material might perhaps be
considered sufficient to account for this. No real evidence seems to be
forthcoming as to the authorship of the embroidered work, but there is
no doubt that the book was a favourite one of Queen Elizabeth's, and if
the needlework had been done for her by any of the ladies of her Court,
it would be likely that she would have added a note to that effect to
the words she has written inside.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,192,"[-0.01135528  0.02998837 -0.04288228 ... -0.01436007 -0.0432258
  0.02152623]","added a note to that effect to
the words she has written inside.

_Christian Prayers, etc._ London, 1584.

A copy of _Christian Prayers_, with the Psalms, printed in London in
1581 and 1584, is curiously bound in soft paper boards strengthened on
the inner side with pieces of morocco and covered with pale tawny
velvet. It measures 7-1/2 by 5-1/2 inches. The edges of the leaves are
gilt and gauffred.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,193,"[-0.03676617  0.00860033 -0.05449254 ... -0.00050131  0.01502571
  0.02354911]","by 5-1/2 inches. The edges of the leaves are
gilt and gauffred.

The arrangement of the design is unusual. It starts from the centre of
the back in the form of a broad ornamental border, extending towards
the front edges along the lines of the boards. This border is
handsomely ornamented by a wavy line of silver cords, filled out with
conventional flowers and arabesques worked in gold and silver cords and
threads, with a little bit of coloured silk here and there. A
symmetrical design of flower forms and arabesques starts, on each board,
from the centre of the inner edge of the border, and is worked in a
similar way. Some of the leaves, however, have veinings marked by strips
of flat silver, and others made by a flattened silver spiral, having the
appearance of a succession of small rings. There are the remains of two
pale orange silk ties on the front edges of each board, and the edges
are gilt and gauffred with a little colour.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,194,"[-0.06056089  0.01571565 -0.04452106 ... -0.01849152  0.02460794
  0.0107744 ]","board, and the edges
are gilt and gauffred with a little colour.

The petals of the flowers are worked in guimp, whether gold or silver is
difficult to say. Indeed in many instances of the older books it is
difficult to be sure whether a metal cord or thread was originally
gilded or not, as all these 'gold' threads are, or were, silver gilt, so
that when worn the silver only remains. If the cord or thread has been
protected in any corners, however, or if it can be lifted a little, the
faint trace of gold can often be seen on what would otherwise have been
surely put down as originally silver.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,195,"[-0.01436863  0.0489541  -0.05179759 ...  0.00316103  0.03968198
  0.01171149]","would otherwise have been
surely put down as originally silver.

[Illustration: 24--Orationis Dominicæ Explicatio, etc.
Genevæ, 1583.]

_Orationis Dominicæ Explicatio, etc._ Genevæ, 1583.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,196,"[-0.01312319  0.00386752 -0.04702184 ...  0.01799589 -0.02895474
 -0.01079572]","evæ, 1583.]

_Orationis Dominicæ Explicatio, etc._ Genevæ, 1583.

There is in the British Museum a copy of _Orationis Dominicæ Explicatio,
per Lambertum Danæum_, printed at Geneva in 1583, which belonged to
Queen Elizabeth. It is bound in black velvet, measures 6-3/4 by 4-1/4
inches, and is ornamented most tastefully, each side having an arabesque
border in gold cord and silver guimp, enclosing a panel with a design of
white and red roses, with stems and leaves worked in gold cord and
silver guimp with a trifle of coloured silk on the red roses and on the
small leaves showing between the petals. On the front edge are the
remains of red and gold ties. The design of this charming little book is
excellent, and the colour of it when new must have been very effective.
The design is the same on both sides. The back is in bad condition, and
is panelled with arabesques in gold and silver cord.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,197,"[-0.00437416  0.03955726 -0.04592193 ...  0.00194532  0.02024839
  0.02133625]","dition, and
is panelled with arabesques in gold and silver cord.

_Bible._ London, 1583.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,198,"[-0.01059512  0.01319759 -0.04191374 ... -0.00338722  0.00584618
  0.01722682]","with arabesques in gold and silver cord.

_Bible._ London, 1583.

The most decorative, and in many ways the finest, of all the remaining
embroidered books of the time of Elizabeth is now at the Bodleian
Library at Oxford. It is one of the 'Douce' Bibles, printed in London in
1583, and probably bound about the same time. It was the property of the
Queen herself, and is bound in crimson velvet, measuring 17 by 12
inches. The design is the same on both sides, and consists of a very
cleverly arranged scroll of six rose stems, bearing flowers, buds, and
leaves springing from a large central rose, with four auxiliary scrolls
crossing the corners and intertwining at their ends. The large rose in
the centre as well as those near the corners are Tudor roses, the red
shown in red silk and the white in silver guimp, both outlined with gold
cord. Small green leaves are shown between each of the outer petals.
These flowers are heavily and solidly worked in high relief. The smaller
flowers are all of silver, the buds, some red, some white. The stems are
of thick silver twist enclosed between finer gold cords, and the leaves
show a little green silk among the gold cord with which they are
outlined and veined. Immediately above and below the centre rose are two
little T's worked in small pearls.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,199,"[-0.00254782  0.02648492 -0.069832   ... -0.01505655  0.00251476
 -0.02659935]","below the centre rose are two
little T's worked in small pearls.

[Illustration: 25--Bible. London, 1583.]",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,200,"[-0.02960018  0.03539895 -0.0579122  ...  0.00702905  0.016187
  0.01203951]","orked in small pearls.

[Illustration: 25--Bible. London, 1583.]

The narrow border round the edges is very pretty; it is a wavy line of
gold cord and green silk, the hollows within the curves being filled
with alternate 'Pods' with pearls, and green leaves. The back is divided
into four panels by wavy lines of gold cord and pearls, and the upper
and lower panels have small rose-plants with white roses, buds, and
leaves; the inner panels have each a large Tudor rose of red and white,
with leaves and buds. The drawing and designing of this splendid book
are admirable, and the workmanship is in every way excellent. Many of
the pearls are gone, and some of the higher portions of the large roses
are abraded, the back, as usual, being in a rather bad state; but in
spite of all this, and the inevitable fading, the work remains in a
sufficiently preserved condition to show that at this period the art
of book-embroidery reached its highest decorative point. It is rather
curious to note that Henry VIII. used the red Lancastrian rose
by preference, but that on Elizabeth's books the white rose always
appears, and I know of very few instances where the red rose appears on
her books. Of course both sovereigns used the combined, double, or Tudor
rose as well.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,201,"[ 0.00751147  0.01713679 -0.06088874 ... -0.03719514 -0.01600383
 -0.01843934]","oth sovereigns used the combined, double, or Tudor
rose as well.

[Illustration: 26--The Commonplaces of Peter Martyr.
London, 1583.]

_The Commonplaces of Peter Martyr._ London, 1583.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,202,"[-0.02727188 -0.00836075 -0.06730562 ...  0.00334103 -0.02594319
  0.03257403]","ondon, 1583.]

_The Commonplaces of Peter Martyr._ London, 1583.

An embroidered book designed in a manner which is characteristic of a
gold tooled book is found but rarely. An instance of this however is
found on a copy of _The Commonplaces of Peter Martyr_, translated by
Anthonie Marten, and printed in London in 1583. It is covered in blue
purple velvet measuring 13-1/2 by 9 inches, and the design upon it is a
broad outer border doubly outlined with a curious and effective braid,
apparently consisting of a close series of small silver rings, but
really being only a silver spiral flattened out. This border is dotted
at regular intervals with star-shaped clusters of small pieces of
silver guimp symmetrically arranged. The centre of the inner panel is a
diamond-shaped ornament made with similar 'ring' braid and small pieces
of silver guimp, and the corner-pieces are quarter circles worked in the
same way. This design of centre-piece and corner-pieces is distinctly
borrowed from leather work, and I have never seen another example of the
kind executed in needlework. The colouring of this book is very good,
the purple and silver harmonising in a very pleasing manner.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,203,"[-0.02609935  0.06032838 -0.05163137 ... -0.00245648 -0.02757194
  0.00930712]","od,
the purple and silver harmonising in a very pleasing manner.

[Illustration: 27--Biblia. Antverpiæ, 1590.]

_Biblia._ Antverpiæ, 1590.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,204,"[-0.02718681  0.04791274 -0.04399984 ...  0.0078603  -0.02484295
 -0.00700398]","ation: 27--Biblia. Antverpiæ, 1590.]

_Biblia._ Antverpiæ, 1590.

A beautiful binding of green velvet covers a Bible printed at Antwerp in
1590, measuring 7 by 4 inches. The design is the same on both sides, and
the book was apparently bound for 'T. G.,' whose initials are worked into
the design; a conventional arrangement of curving stems and flower forms
worked in gold cord, guimp, and small pearls thickly encrusted; the same
on both boards. The centre is a large conventional flower, in form
resembling a carnation, with serrated petals, having a garnet below it,
and flanked by the letters T. G., all thickly worked with reed pearls. In
each corner is a smaller flower--conventionalised forms probably of
honeysuckle and rose--joined together by curving stems of gold cord,
filled out with leaves and arabesques, all together forming a very
decorative panel. The outer border is richly worked with leaves and
arabesques in guimp and pearls, the outer line of gold cord being
ornamented with small triple points marked with pearls. The back is
divided into three spaces by curving lines of gold cord, and in each of
these spaces is worked one of the same conventionalised flower forms as
occur on the boards, _i.e._ a honeysuckle, cornflower, and rose, with
leaves and smaller curves of gold cord.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,205,"[-0.0646667   0.04940424 -0.02747674 ... -0.01331547 -0.02363658
 -0.00394381]","rnflower, and rose, with
leaves and smaller curves of gold cord.

[Illustration: 28--Udall, Sermons. London, 1596. (_From a drawing_).]

The ground of the entire work is freely ornamented with gilt spangles
held down by small pieces of guimp, and with single pearls; the larger
of these are enclosed within circles of guimp, the smaller are simply
sewn on one by one.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,206,"[-0.05646952  0.02783887 -0.01511641 ... -0.02017983  0.00685045
  0.01164898]","hin circles of guimp, the smaller are simply
sewn on one by one.

There are remains of gilt clasps on the front edges of each of the
boards, and the edges of the leaves are gilt and gauffred, with a little
pale colour.

Udall, _Sermons_. London, 1596.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,207,"[-0.05922449  0.02849237 -0.02636316 ...  0.01351345 -0.01271377
  0.01064654]","red, with a little
pale colour.

Udall, _Sermons_. London, 1596.

A few specimens of embroidered books were exhibited at the Burlington
Fine Arts Club in 1891. Among them was a charming velvet binding that
belonged to Queen Elizabeth, lent by S. Sandars, Esq., and now in the
University Library, Cambridge. It is a copy of Udall's _Sermons_,
printed in London in 1596, and is covered in crimson velvet, measuring
about 6 by 4 inches. The design is the same on each side, the royal
coat-of-arms appliqué, with the initials E. R., and a double rose in each
corner with stalks and leaves. The coat-of-arms is made up with pieces
of blue and red satin, the bearings heavily worked with gold thread, and
the ground also thickly studded with small straight pieces of guimp,
doubtless put there to insure the greater flatness of the satin. The
crown with which the coat-of-arms is ensigned is all worked in guimp,
and is without the usual cap. The ornaments on the rim are only
trefoils, and there are five arches.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,208,"[-0.03921089  0.01677122 -0.02174203 ... -0.03045103  0.04136372
 -0.00412808]","naments on the rim are only
trefoils, and there are five arches.

The initials flanking the coat are worked in guimp, as are the corner
roses and leaves. The guimp used is apparently silver, and the cord used
for the outlines and stems is gold. The back has a gold line down the
middle and along the joints, with a wavy line of gold cord each side of
it.

[Illustration: 29--Collection of Sixteenth-Century Tracts.]

_Collection of Sixteenth-Century Tracts._ Bound about 1610.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,209,"[-0.00530606  0.05121788 -0.00638146 ... -0.03762051  0.00883199
  0.02468494]","s.]

_Collection of Sixteenth-Century Tracts._ Bound about 1610.

To Henry, Prince of Wales, we owe a great debt of gratitude, as he was
the first person of much consequence in our royal family to take any
real interest in the Old Royal Library.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,210,"[-0.03080266  0.02985206 -0.01518414 ... -0.02936855 -0.00291933
 -0.06106256]","royal family to take any
real interest in the Old Royal Library.

Indeed it may be considered that the existence to-day of the splendid
'Old Royal' Library of the kings of England, which was presented to
the nation in 1759 by George II., is largely due to the
attention drawn to its interest and value by Prince Henry, who moreover
added considerably to it himself.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,211,"[ 0.00287978  0.04193446 -0.03960202 ...  0.03644471 -0.01479912
  0.00614729]","by Prince Henry, who moreover
added considerably to it himself.

This Prince used as his favourite and personal badge the beautiful
design of three white ostrich feathers within a golden coronet, and with
the motto 'ICH DIEN' on a blue ribbon. With regard to the
origin of this badge there is unfortunately a good deal of obscurity.
The usual explanation is that it was the helmet-crest of the blind king
of Bohemia, who was killed at Crécy in 1346, and that in remembrance of
this it was adopted by the Black Prince as his badge. But, as a matter
of fact, the ostrich feather was used as a family badge by all the sons
of Edward III. and their descendants. It appears to have been
the cognisance of the province of Ostrevant, a district lying between
Artois and Hainault, and the appanage of the eldest sons of the house of
Hainault. In this way it may have been adopted by the family of Edward
III. by right of his wife, Philippa of Hainault.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,212,"[-0.00831312  0.04358079 -0.04514218 ...  0.06213148 -0.004981
 -0.0327756 ]","amily of Edward
III. by right of his wife, Philippa of Hainault.

An early notice of the ostrich feather as a royal badge occurs in a note
in one of the Harleian MSS. to the effect that 'Henrye, son to
the erle of Derby, fyrst duke of Lancaster, gave the red rose crowned,
whose ancestors gave the fox tayle in his proper cooler, and the ostrych
fether, the pen ermine,' the Henry here mentioned being the father of
Blanche, wife of John of Gaunt.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,213,"[-0.00940694  0.0655529  -0.01177444 ...  0.02779822 -0.02155691
 -0.02647395]","re mentioned being the father of
Blanche, wife of John of Gaunt.

On the tomb of Prince Arthur, son of Henry VII., at Worcester,
the feather is shown both singly and in plume, and it occurs in the
triple plume form within a coronet and a scroll with the words 'ICH
DIEN' upon it, on bindings made by Thomas Berthelet for Prince
Edward, son of Henry VIII., who never was Prince of Wales.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,214,"[-0.00459883  0.07649496 -0.05495111 ...  0.02097814  0.02155128
 -0.00109254]","rince
Edward, son of Henry VIII., who never was Prince of Wales.

It really seems as if the first 'Prince of Wales' actually to use the
ostrich feather plumes as a personal badge of that dignity was Prince
Henry, and it occurs largely on such books belonging to his library as
he had rebound, and also on books that were specially bound for
presentation to him.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,215,"[-0.04042369  0.02298996  0.02503065 ... -0.00326027  0.00527372
  0.0260382 ]","also on books that were specially bound for
presentation to him.

This is the case in one of the most decorative bindings he possessed,
enclosing a collection of tracts originally the property of Henry
VIII., but which somehow or other became the property of
Magdalen College, Cambridge, the governing body of which had it bound in
embroidered velvet and presented to Prince Henry.

[Illustration: 30--Bacon, Opera. Londini, 1623.]",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,216,"[-0.04294698  0.02861271 -0.02146003 ...  0.01392164  0.00060494
  0.03082956]","Prince Henry.

[Illustration: 30--Bacon, Opera. Londini, 1623.]

The cover is of crimson velvet, the edges of which extend freely beyond
the edges of the book, bound all round with a fringe of gold cord. It
measures about 8 by 6 inches. The design is the same on each side. In
the centre is a large triple plume of ostrich feathers, thickly and
beautifully worked in small pearls, within a golden coronet, and having
below them the motto 'ICH DIEN' in gold upon a blue silk
ribbon.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,217,"[-0.04847342  0.0099531  -0.04210989 ...  0.00707579 -0.02017541
 -0.00981781]","below them the motto 'ICH DIEN' in gold upon a blue silk
ribbon.

The badge is enclosed in a rectangular panel of gold cords, in each
corner of which is an ornamental spray of gold cords, guimp, and a
flower in pearls. A broad border with a richly designed arabesque of
gold guimp or cord, with pearl flowers, encloses the central panel. The
design is filled in freely with small pearls enclosed in guimp circles
and small pearls alone.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,218,"[-0.06577335  0.04480074 -0.02250484 ...  0.02439095  0.00269132
 -0.00761489]","h small pearls enclosed in guimp circles
and small pearls alone.

The back has an ornamental design in gold cord and guimp. This cover is
a beautiful specimen of later decorative work on velvet, and the general
effect is extremely rich, the design and workmanship being equally well
chosen as regards the materials to which they are applied, and with
which they are worked.

Bacon, _Opera_. Londini, 1623.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,219,"[-0.02852495  0.0342357  -0.03070691 ... -0.00500467  0.02940962
 -0.01031082]","and with
which they are worked.

Bacon, _Opera_. Londini, 1623.

A copy of the works of Francis Bacon, Viscount St. Albans, printed in
London in 1623, is bound in rich purple velvet, and measures 13-1/4 by
8-3/4 inches. The design is a central panel with arabesque centre and
corners, surrounded by a deep border of close curves and arabesques, all
worked in gold cord and guimp. There are several gold spangles used,
kept down by a small piece of gold guimp. The front edges of each board
have only the marks left where two ties originally were, and the edges
of the book are simply gilt.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,220,"[-0.02303979  0.01849804 -0.0043777  ... -0.03737201  0.03424469
  0.00365802]","ties originally were, and the edges
of the book are simply gilt.

[Illustration: 31--Bacon, Essays. 1625.]

Bacon, _Essays_. 1625.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,221,"[-0.04320332 -0.00068427 -0.01996678 ... -0.00552786  0.00476314
 -0.00422351]","[Illustration: 31--Bacon, Essays. 1625.]

Bacon, _Essays_. 1625.

A copy of another work by the same author, the Essays printed in 1625,
was given by him to the Duke of Buckingham, and is now at the Bodleian
Library at Oxford. It is bound in dark green velvet, measuring about 7
by 5 inches, the same design being embroidered on each side. In the
centre is a small panel portrait of the Duke of Buckingham, with short
beard, and wearing the ribbon of the Garter. The portrait is mostly
worked with straight perpendicular stitches, except the hair and collar,
in which the stitches are differently arranged. The background merges
from nearly white just round the head to pink at the outer edge; the
coat is brownish. The framework of the portrait is solidly worked in
gold braids and silver guimp in relief, the design being of an
architectural character. Two columns, with floral capitals and
pediments, spring from a scroll-work base and support what may perhaps
be intended for a gothic arch with crockets. Immediately above the crown
of the arch is a ducal coronet, and a handsome border of elaborate
arabesques reaching far inwards is worked all round the edges. The
outlines of these arabesques, the stalks and curves, are all worked in
gold cords, the petals and leaves in silver guimp in relief. The back
is divided into eight panels by gold and silver cords, and in each of
these panels is a four-petalled flower with small circles. There are
several gilt spangles kept down by a small piece of guimp.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,222,"[-0.05586917  0.03524454 -0.04829912 ... -0.0173646   0.01370049
 -0.01675219]","e are
several gilt spangles kept down by a small piece of guimp.

[Illustration: 32--Common Prayer. London, 1638.]

_Common Prayer._ London, 1638.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,223,"[-0.05462434  0.02916794 -0.06034696 ...  0.02566505  0.02260959
  0.02181069]","2--Common Prayer. London, 1638.]

_Common Prayer._ London, 1638.

Among the few older royal books in the library at Windsor Castle is an
embroidered one that belonged to Prince Charles, afterwards Charles
II. It is a copy of the _Book of Common Prayer_, printed in
London in 1638, and is bound in blue velvet with embroidered work in
gold cord and silver guimp, similar in character to that on the copy of
Bacon's _Essays_ just described. It measures 8 by 6 inches. The design
is heraldic. In the centre is the triple plume of the Prince of Wales,
with coronet and label, no motto being apparent on the latter. The plume
is encircled by the Garter appliqué, on pale blue silk, the motto,
worked in silver cord, being nearly worn off. Resting on the top of the
Garter is a large princely coronet, flanking which are the letters
'C. P.' In the lower corners are a thistle and a rose. A broad border
with arabesques encloses the central panel. This book was exhibited by
Her Majesty at the Burlington Fine Arts Club in 1891. It is in very bad
condition, which is curious, as it is not so very old, and as it is
still among the royal possessions it might well have been imagined that
it would have been better preserved than other and older books of a like
kind which we know have been considerably moved about. The colour is
however very charming still, and books have rarely been bound in blue
velvet, black, green, or crimson being most usual.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,224,"[-0.04076358  0.01782838  0.00215622 ... -0.00833574  0.00968913
  0.04954528]","bound in blue
velvet, black, green, or crimson being most usual.

After 1649, or thereabouts, there was a full stop for a time to any art
production in the matter of bookbinding. Indeed, for the embroidered
books as a class that is the end, but nevertheless a few examples are
found at a later date, but no regular production and no original
designs.

[Illustration: 33--Bible. Cambridge, 1674.]

_Bible._ Cambridge, 1674.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,225,"[-0.02584083  0.04643469 -0.02105372 ... -0.01872462  0.01006248
  0.03415109]","tration: 33--Bible. Cambridge, 1674.]

_Bible._ Cambridge, 1674.

A large Bible printed at Cambridge in 1674, in two volumes, was bound in
crimson velvet for James II., presumably about 1685. The work
upon it, each volume being the same, is of a showy character, good and
strong, but utterly wanting in any of the artistic qualities either of
design or execution which characterised so many of the earlier examples.
In the centre are the initials 'J. R.' surmounted by a royal crown,
heavily worked in gold braid, guimp, and some coloured silks. Enclosing
the initials and crown are scrolls in thick gold twist; these again are
surrounded by a curving ribbon of gold, intertwined with roses and
leafy sprays. In each corner is a silver-faced cherub with beads for
eyes and gold wings, and at the top a small blue cloud with sun rays,
tears dropping from it. There are two broad silk ties to the front of
each board, heavily fringed with gold.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,226,"[-0.00309243  0.02245899 -0.01308377 ... -0.0056234   0.00172608
  0.05853396]","silk ties to the front of
each board, heavily fringed with gold.

The back is divided into nine panels, each containing an arabesque
ornament worked in gold cord and thread, the first and last panels being
larger than the others and containing a more elaborate design. The edges
of the leaves are simply gilt, and the boards measure 18 by 12 inches
each, the largest size of any embroidered book known to me.

CHAPTER IV

BOOKS BOUND IN SATIN

_Collection of Sixteenth-Century Tracts._ Bound probably about 1536.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,227,"[ 0.01158629  0.0116557   0.00030784 ... -0.01550444  0.00789927
  0.00883239]","lection of Sixteenth-Century Tracts._ Bound probably about 1536.

[Illustration: 34--Collection of Sixteenth-Century Tracts.]",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,228,"[-0.01264048  0.00417482  0.00511112 ... -0.00403712  0.00366664
 -0.00509136]","36.

[Illustration: 34--Collection of Sixteenth-Century Tracts.]

Perhaps the earliest existing English book bound in satin is a
collection of sixteenth-century tracts that belonged to Henry
VIII., and is now part of the Old Royal Library in the British
Museum. It is covered in red satin, measures 12 by 8 inches, and is
embroidered in an arabesque design, outlined with gold cord. On the
edges the words 'Rex in aeternum vive Neez' are written in gold. The
word 'Neez' or 'Nez,' as it is sometimes spelt, may mean Nebuchadnezzar,
as the other words were addressed to him. On books bound in leather by
Thomas Berthelet, royal binder to Henry VIII. and his immediate
successors, the motto often occurs, and as he is known to have bound
books in 'crymosyn satin,' this is most likely his work. The pattern is
worked irregularly all round the boards, and a sort of arabesque bridge
crosses the centres. The back is new, and of leather, but the boards
themselves are the original ones, and the embroidery is in a very fair
condition.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,229,"[-0.03906029  0.02921097 -0.04849232 ... -0.00222164 -0.00069744
  0.02272394]","e original ones, and the embroidery is in a very fair
condition.

[Illustration: 35--New Testament in Greek. Leyden, 1570.]

_New Testament in Greek._ Leyden, 1576.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,230,"[-0.03502465  0.05362215 -0.04408085 ...  0.00200012 -0.01663743
  0.0168899 ]","n Greek. Leyden, 1570.]

_New Testament in Greek._ Leyden, 1576.

If early bindings in satin are rare, still rarer is the use of silk. One
example worked on white ribbed silk still remains that belonged to Queen
Elizabeth. It measures 4-3/4 by 2-3/4 inches, and in its time was no
doubt a very decorative and interesting piece of work, but it is now in
a very dilapidated state, largely due to improper repairing. The book
has actually been rebound in leather, and the old embroidered sides
stuck on. So it must be remembered that my illustration of it is
considerably restored. The design, alike on both sides, is all outlined
with gold cords and twists of different kinds and thicknesses, and the
colour is added in water-colours on the silk. In the centre is the royal
coat-of-arms within an oval garter ensigned with a royal crown, in the
adornment of which a few seed pearls are used, as they are also on the
ends of the garter.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,231,"[-0.03549322  0.02479928 -0.03914044 ...  0.02825372 -0.03014613
  0.02878618]","eed pearls are used, as they are also on the
ends of the garter.

Enclosing the coat-of-arms is an ornamental border of straight lines and
curves, worked with a thick gold twist, intertwined with graceful sprays
of double and single roses, outlined in gold and coloured red, with buds
and leaves. A few symmetrical arabesques, similarly outlined and
coloured, fill in some of the remaining spaces. The work on this book, a
_New Testament in Greek_, printed at Leyden in 1576, is like no other;
but the general idea of the design, rose-sprays cleverly intertwined, is
one that may be considered characteristic of the Elizabethan embroidered
books, as it frequently occurs on them. The use of water-colour with
embroidery is very rare, and it is never found on any but silk or satin
bindings, generally as an adjunct in support of coloured-silk work over
it, but in this single instance it is used alone.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,232,"[-0.01680944  0.04717089 -0.04688198 ...  0.02239506 -0.0215804
  0.04074844]","silk work over
it, but in this single instance it is used alone.

_Seventeenth-Century Embroidered Books._",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,233,"[-0.01583005  0.03011598 -0.01038117 ... -0.00785119 -0.01782554
  0.00456513]","ance it is used alone.

_Seventeenth-Century Embroidered Books._

The books described hitherto have been specimens of rare early
instances, but in the seventeenth century there is a very large field to
choose from. Small books, mostly religious works, were bound in satin
from the beginning of the century until the time of the Commonwealth in
considerable numbers; so much so, in fact, that their value depends not
so much upon their designs or workmanship as upon their condition.",BAAI/bge-m3
